Blue,EVI,Green,NDVI,NDVI_diff,NDWI,NIR,Red,SAVI,class,elevation,entropy,random,slope
0.042500000447034836,0.4744763228473515,0.06464999914169312,0.6972425580024719,-0.05347214639186859,-0.6469624638557434,0.30160000920295715,0.05380000174045563,0.4345335590816837,0,2951,4.890464312877116,0.25786722044080435,24.077363967895508
0.4812999963760376,0.06324476535866073,0.47235000133514404,0.019511187449097633,0.0,-0.0248258039355278,0.49639999866485596,0.477400004863739,0.01933775996298025,0,3770,4.876625436876353,0.40398798533438096,24.24872589111328
0.047600001096725464,0.17688294930271053,0.05920000001788139,0.37937062978744507,0.2923182547092438,-0.4543778896331787,0.15780000388622284,0.07100000232458115,0.17864983703746354,0,4151,4.619742147222855,0.5285757747354106,19.556011199951172
0.05420000106096268,0.10298114783385276,0.059300001710653305,0.2592807412147522,0.0,-0.29341670870780945,0.10854999721050262,0.06385000050067902,0.09971742310078893,0,4287,4.84863507669457,0.5534651842187431,12.8158540725708
0.047200001776218414,0.12705337145449327,0.0575999990105629,0.30969756841659546,0.060543134808540344,-0.3711790442466736,0.12559999525547028,0.06620000302791595,0.12879443272972213,0,4240,4.682969839419413,0.2395800949459379,29.176515579223633
0.28314998745918274,0.3120683653241871,0.2842499911785126,0.17274974286556244,0.0,-0.15833890438079834,0.3912000060081482,0.27595001459121704,0.14811719494004758,0,3704,4.85135444591844,0.10784377057485905,30.274703979492188
0.043800000101327896,0.1821941536432899,0.05260000005364418,0.4051704406738281,0.051200028508901596,-0.48969197273254395,0.15354999899864197,0.06499999761581421,0.18485144067923498,0,3754,4.820668242612399,0.6888573190133798,21.80945587158203
0.323199987411499,0.32798914823160136,0.3133000135421753,0.15303465723991394,0.0,-0.14643779397010803,0.42080000042915344,0.3091000020503998,0.13623058560073137,0,3567,4.701345651541036,0.14996137730940995,31.944828033447266
0.04360000044107437,0.18079701641772444,0.05939999967813492,0.39149120450019836,0.027854831889271736,-0.46317216753959656,0.16189999878406525,0.07079999893903732,0.1865019792441487,0,4001,4.878129662528611,0.3579323631945708,28.55265235900879
0.3756999969482422,0.0415858926470181,0.36765000224113464,0.017562394961714745,0.0,-0.023441141471266747,0.38530001044273376,0.3720000088214874,0.015867336456054742,0,3870,4.843231627396253,0.3195378479037223,16.84327507019043
0.019700000062584877,0.03307290165021727,0.023099999874830246,0.2142857015132904,0.015704134479165077,-0.25723472237586975,0.03909999877214432,0.025299999862909317,0.03667611341940721,0,3963,4.8071066856424745,0.0015897048327059293,4.982877254486084
0.147599995136261,0.15138072302408986,0.14800000190734863,0.16687041521072388,0.0,-0.12658600509166718,0.19089999794960022,0.1362999975681305,0.09900870529012122,0,3814,4.82096908774285,0.2850416539553624,24.39653778076172
0.0738999992609024,0.019866005214945588,0.1014999970793724,0.03574475273489952,-0.022181333974003792,-0.35298803448677063,0.2122499942779541,0.19760000705718994,0.0241523116985211,0,2564,4.8844474102680895,0.6970076612834759,3.8231046199798584
0.14980000257492065,0.11308356118380111,0.1868000030517578,0.13162897527217865,0.0033909145276993513,-0.17817862331867218,0.2678000032901764,0.20550000667572021,0.09601355590755481,0,2807,4.855867122875209,0.6990939970542246,4.724258899688721
0.05855000019073486,0.46098806495311445,0.08914999663829803,0.5987579226493835,-0.0692010372877121,-0.6033811569213867,0.36039999127388,0.0904499962925911,0.42585581087114044,0,2933,4.891066003138018,0.16991365962889227,32.508853912353516
0.0693499967455864,0.3863005111296389,0.10369999706745148,0.5125300288200378,-0.11604824662208557,-0.5222849249839783,0.33044999837875366,0.10649999976158142,0.35853033629596526,0,2730,4.88234149435493,0.2407830529158289,19.645421981811523
0.23235000669956207,0.19046438694544063,0.23420000076293945,0.13843382894992828,0.0,-0.14898253977298737,0.31619998812675476,0.23929999768733978,0.10928468707666955,0,4046,4.807419293822732,0.02280804254494795,31.65496063232422
0.037050001323223114,0.15191427131509674,0.04450000077486038,0.4194144606590271,0.0,-0.4425305128097534,0.11514999717473984,0.0471000000834465,0.15413362938398745,0,3974,4.651041803839603,0.1761934709160874,31.632604598999023
0.07270000129938126,0.42233346517608505,0.10729999840259552,0.5265859365463257,-0.22854186594486237,-0.5520768165588379,0.3718000054359436,0.1152999997138977,0.3897781446416505,0,2799,4.898286286268852,0.005795565414752346,9.109635353088379
0.06844999641180038,0.3709737677352514,0.09504999965429306,0.5069959759712219,-0.050214238464832306,-0.5302693247795105,0.3096500039100647,0.10130000114440918,0.34307591241496793,0,2724,4.888960087224859,0.5335695183418281,23.85655975341797
0.03889999911189079,0.207375106537781,0.05490000173449516,0.45303624868392944,0.031379684805870056,-0.5036166310310364,0.1662999987602234,0.06260000169277191,0.21340375292153427,0,3772,4.81856232669924,0.0025172965229648403,25.284141540527344
0.02645000070333481,0.13038916284833485,0.03449999913573265,0.44042232632637024,0.0,-0.4692307710647583,0.09549999982118607,0.03709999844431877,0.13847613390054875,0,3912,4.823075003656012,0.27915666248254145,18.95096206665039
0.08250000327825546,0.10158763540801408,0.10610000044107437,0.17356936633586884,0.015674620866775513,-0.27254027128219604,0.18559999763965607,0.1307000070810318,0.10088201073343613,0,2601,4.8245792293082665,0.06115853713975161,22.086463928222656
0.041099999099969864,0.37878474904603154,0.05739999935030937,0.6549884080886841,-0.033205728977918625,-0.6042061448097229,0.2326499968767166,0.048500001430511475,0.3536132545194832,0,3450,4.760561194373709,0.018338489878770403,29.48928451538086
0.04475000128149986,0.14864260173262805,0.05324999988079071,0.3576192855834961,0.0,-0.4260307252407074,0.13230000436306,0.06260000169277191,0.1504533070863609,0,4070,4.557709235100835,0.4662290744269516,19.109634399414062
0.22384999692440033,-0.05125015324173299,0.211899995803833,-0.042231060564517975,0.0,0.0036707851104438305,0.21035000681877136,0.2289000004529953,-0.029624690163334653,0,3975,4.789380349045459,0.30243065597486407,26.663951873779297
0.05914999917149544,0.26452205996321,0.07100000232458115,0.4632985591888428,-0.04409061744809151,-0.47572454810142517,0.19984999299049377,0.07329999655485153,0.24552156401772818,0,2819,4.891066003138018,0.11268234609070504,13.89161491394043
0.07370000332593918,0.22521903608950156,0.07895000278949738,0.386918842792511,0.0,-0.38066285848617554,0.17599999904632568,0.07779999822378159,0.19540992540098734,0,3803,4.841727401743995,0.18106121648885187,16.263172149658203
0.07129999995231628,0.14762055111810807,0.07580000162124634,0.28331178426742554,0.0,-0.32502225041389465,0.14880000054836273,0.08309999853372574,0.13464954658498685,0,4230,4.816506625587851,0.4487539108091565,19.916778564453125
0.05204999819397926,0.28384445332419883,0.07190000265836716,0.4834650754928589,0.0,-0.5235254764556885,0.22990000247955322,0.08004999905824661,0.27751713649631965,0,4024,4.824278384177816,0.10539147221404777,19.315065383911133
0.4296000003814697,0.04304559890372281,0.4255000054836273,0.0160427987575531,0.0,-0.024082565680146217,0.4465000033378601,0.4323999881744385,0.015338329737703682,0,4007,4.824579229308268,0.3854571908078781,19.791866302490234
0.13449999690055847,0.20588105204024593,0.14159999787807465,0.23748065531253815,0.0,-0.2572777569293976,0.23970000445842743,0.1476999968290329,0.15551049272467682,0,3671,4.873616985571839,0.6629392707233079,12.68644905090332
0.03674999997019768,0.1753981138546473,0.047600001096725464,0.43271222710609436,0.0,-0.4881720542907715,0.13840000331401825,0.05480000004172325,0.18090017931533217,0,4009,4.669393356797137,0.6688201002461741,16.99808120727539
0.10369999706745148,0.11336538407575784,0.131400004029274,0.16792823374271393,0.008168289437890053,-0.22637619078159332,0.20829999446868896,0.14839999377727509,0.10487919022980577,0,2770,4.898887976529755,0.5548301724524886,4.631307601928711
0.039500001817941666,0.17689430694243613,0.04774999991059303,0.42791056632995605,0.0,-0.4883471727371216,0.1388999968767166,0.055649999529123306,0.17979266671599392,0,3962,4.749695480528036,0.56518472776302,9.060248374938965
0.032349999994039536,0.5979443312077543,0.06430000066757202,0.7882462739944458,0.0,-0.7127540707588196,0.38339999318122864,0.04540000110864639,0.5458656236281592,0,4041,4.903099808356073,0.046678304236788315,9.935383796691895
0.03799999877810478,0.30629333294839534,0.05460000038146973,0.5722081065177917,0.02993304654955864,-0.5966014266014099,0.21610000729560852,0.058800000697374344,0.30449091168352127,0,3634,4.879934733311318,0.32565030946233264,10.992984771728516
0.05054999887943268,0.22619165459734927,0.06475000083446503,0.4351351261138916,-0.012573453597724438,-0.4832402169704437,0.18584999442100525,0.07315000146627426,0.222727260010687,0,3813,4.778010211939887,0.18938601747023298,30.107128143310547
0.27000001072883606,0.23748294957171165,0.27079999446868896,0.14371922612190247,0.0,-0.14154383540153503,0.36010000109672546,0.2696000039577484,0.1201646411446371,0,4114,4.873616985571839,0.17933442305001557,23.156545639038086
0.08160000294446945,0.09554434561413987,0.09160000085830688,0.18161828815937042,-0.02970072254538536,-0.18920114636421204,0.1343500018119812,0.09305000305175781,0.0851663427634152,0,4295,4.743327517986785,0.5369175560305642,23.03108024597168
0.040449999272823334,0.1092945648558043,0.04495000094175339,0.3204787075519562,0.0,-0.37677639722824097,0.09929999709129333,0.051100000739097595,0.11116235358159972,0,4263,4.808020984083635,0.4502077723163992,20.269134521484375
0.03474999964237213,0.4444760514554779,0.06870000064373016,0.7042825222015381,-0.03921525180339813,-0.6099361181259155,0.2835499942302704,0.04919999837875366,0.42212548411551415,0,2808,4.881438958963575,0.007475089846897043,22.555927276611328
0.03229999914765358,0.2996014848315446,0.04809999838471413,0.6138304471969604,0.025833692401647568,-0.602150559425354,0.19370000064373016,0.04634999856352806,0.2986622570867714,0,3499,4.767707736603152,0.33254130454653863,9.935702323913574
0.08309999853372574,0.3303843843039544,0.11909999698400497,0.4350414574146271,0.007608037907630205,-0.4414351284503937,0.3073500096797943,0.12099999934434891,0.30109873731460113,0,2739,4.890464312877116,0.6841736180061959,19.12286949157715
0.04235000163316727,0.3137425485829487,0.06055000051856041,0.5676449537277222,0.011749068275094032,-0.5668038129806519,0.21899999678134918,0.06040000170469284,0.3052347871145717,0,2649,4.828791061134588,0.49691724925636815,13.152728080749512
0.09179999679327011,0.07421574208617361,0.09390000253915787,0.13415959477424622,0.0,-0.16272848844528198,0.13040000200271606,0.09955000132322311,0.06339475417274104,0,4081,4.772884081672406,0.16960232955264032,5.397124767303467
0.3370000123977661,0.1384046760582899,0.36754998564720154,0.07949690520763397,0.0,-0.09196469187736511,0.44200000166893005,0.37689998745918274,0.07403898864172,0,3458,4.841727401743995,0.6395473791779172,31.398168563842773
0.045899998396635056,0.3283694682436732,0.06700000166893005,0.5512658357620239,-0.03239431604743004,-0.5706504583358765,0.2451000064611435,0.07090000063180923,0.3202205961675145,0,3588,4.729187796855571,0.6401207603212592,36.21617126464844
0.08049999922513962,0.11299390662893619,0.11270000040531158,0.18428292870521545,0.014272352680563927,-0.33461254835128784,0.22605000436306,0.15569999814033508,0.11967678937849627,0,2554,4.883244029746283,0.5904503875112205,4.987659454345703
0.06679999828338623,0.23557692382317513,0.08079999685287476,0.39463087916374207,-0.03854886069893837,-0.4400554597377777,0.2078000009059906,0.09019999951124191,0.22105263408507858,0,4009,4.797491404517838,0.5792955231991569,26.936763763427734
0.16740000247955322,0.143895628359513,0.16660000383853912,0.14406777918338776,0.0,-0.15879826247692108,0.22949999570846558,0.17170000076293945,0.09620505188388576,0,4218,4.8645916316583,0.4998772986374078,21.248292922973633
0.07540000230073929,0.30909354519093135,0.10679999738931656,0.43381986021995544,-0.024143580347299576,-0.4546847343444824,0.2849000096321106,0.11249999701976776,0.2881658312922556,0,2754,4.893773609312081,0.18144585934690016,9.464767456054688
0.03355000168085098,0.34725224955240447,0.04684999957680702,0.6651548147201538,0.009499930776655674,-0.6367512941360474,0.2110999971628189,0.04244999960064888,0.3357109646736042,0,2655,4.880837268702674,0.09160086455761163,17.45530891418457
0.048700001090765,0.34391994163289413,0.07064999639987946,0.5635961294174194,-0.02446930669248104,-0.5557302236557007,0.24740000069141388,0.06904999911785126,0.32766856809705647,0,2659,4.900693047312462,0.5128581121902069,9.464799880981445
0.03020000085234642,0.16048206120519287,0.041999999433755875,0.4322364628314972,0.1490371823310852,-0.5070422291755676,0.12839999794960022,0.05090000107884407,0.17113204103105922,0,4003,4.829994441656393,0.18427695740674876,15.823210716247559
0.04645000025629997,0.18659045947776773,0.06129999831318855,0.39463603496551514,0.002338122809305787,-0.4553532004356384,0.16380000114440918,0.07109999656677246,0.18920942617978104,0,3581,4.737685201409596,0.22323291686552194,7.029510974884033
0.1180500015616417,0.0764134399498824,0.12520000338554382,0.11022313684225082,0.0,-0.1421719789505005,0.16670000553131104,0.13359999656677246,0.06203925192633304,0,4282,4.810200640898181,0.5252066903087299,19.992998123168945
0.05454999953508377,0.280308215781114,0.07760000228881836,0.4651947319507599,-0.006211760453879833,-0.509636640548706,0.23890000581741333,0.08720000088214874,0.2754509206603272,0,3462,4.711199066880068,0.20217350971900805,17.449296951293945
0.17344999313354492,0.22445714356993426,0.16695000231266022,0.20264317095279694,0.0,-0.19083969295024872,0.24570000171661377,0.16290000081062317,0.1366938157753998,0,3609,4.854351134173145,0.3560504068944158,4.71884298324585
